id1	id2	reg	chr1	loc1	chr2	loc2
YJL056C	YJR010C-A	binding enriched	10	331752	10	458219
YPL075W	YLL044W	+	16	413808	12	48439
YBR112C	YPL156C	binding enriched	2	464320	16	256340
YGL071W	YOR385W	+	7	373048	15	1065479
YPL075W	YLR348C	+	16	413808	12	827425
YIL131C	YDR224C	binding enriched	9	101508	4	914514
YBR083W	YGR027W-B	+	2	409899	7	538691
YDR207C	YML119W	binding enriched	4	866267	13	31147
YNL216W	YBL087C	+	14	242930	2	60280
YDR259C	YGL023C	binding enriched	4	975206	7	451150
YLR451W	YLR349W	+	12	1037423	12	827774
YLR403W	YPR003C	-	12	926593	16	562636
YIL101C	YLR350W	binding enriched	9	176278	12	829055
YCR084C	YGL066W	binding enriched	3	261381	7	378595
YIL131C	YHR114W	binding enriched	9	101508	8	339033
YDR423C	YOR194C	-	4	1318660	15	712113
YMR037C	YGR292W	binding enriched	13	345460	7	1077476
YPL075W	YGR085C	+	16	413808	7	648645
YDR392W	YDR003W	binding enriched	4	1259202	4	454438
YDR392W	YML101C	binding enriched	4	1259202	13	69911
YCR084C	YLR037C	-	3	261381	12	222872
YGR252W	YOR153W	binding enriched	7	997528	15	622107
YBR049C	YGR132C	binding enriched	2	335602	7	756020
YNL103W	YDR054C	?	14	428744	4	561883
YOL148C	YPR158W-B	+	15	46667	16	847344
YML007W	YMR230W	+	13	254824	13	732777
YBR112C	YLL052C	binding enriched	2	464320	12	36136
YLR403W	YMR296C	+	12	926593	13	860053
YGR252W	YJR148W	binding enriched	7	997528	10	706309
YIL101C	YGR244C	binding enriched	9	176278	7	978677
YGL073W	YPL079W	+	7	370003	16	407087
YDL005C	YDR325W	binding enriched	4	441661	4	1118679
YBR049C	YOL040C	+	2	335602	15	253363
YOR110W	YPL190C	binding enriched	15	529594	16	186521
YGR252W	YBR172C	binding enriched	7	997528	2	580261
YBR049C	YJL111W	binding enriched	2	335602	10	208703
YOL004W	YER152C	-	15	319243	5	473322
YCR084C	YDL121C	binding enriched	3	261381	4	245357
YGL073W	YLR075W	+	7	370003	12	283259
YOR174W	YDL124W	binding enriched	15	659174	4	240728
YGL013C	YDR076W	-	7	470695	4	599078
YPR065W	YLR068W	-	16	680246	12	271235
YDR253C	YLR194C	bound	4	964277	12	541191
YBR049C	tQ(UUG)B	+	2	335602	2	350862
YBL103C	YNR001C	+	2	22806	14	630341
YPR065W	YNL111C	-	16	680246	14	417121
YNL330C	YMR033W	binding enriched	14	18651	13	338532
YPR104C	YDR186C	binding enriched	16	735028	4	834175
YCR084C	YPL265W	+	3	261381	16	41956
YKL015W	YIR035C	binding enriched	11	410013	9	421408
YOL089C	YNL227C	-	15	151944	14	221545
YIR018W	YFL011W	?	9	384977	6	113165
YPR086W	YGR142W	binding enriched	16	710619	7	773070
YPR052C	YJR113C	binding enriched	16	665833	10	638603
YDR253C	YGR254W	bound	4	964277	7	1001583
YGR252W	YPL250C	binding enriched	7	997528	16	74514
YIR018W	Q0050	?	9	384977	chrmt	15070
YOR174W	YML126C	binding enriched	15	659174	13	19797
YPL139C	YOR027W	+	16	290360	15	381937
YLR403W	YIL008W	-	12	926593	9	342685
YDR397C	YHL021C	binding enriched	4	1266632	8	65160
YPR104C	YDR174W	binding enriched	16	735028	4	812480
YBR049C	YNL034W	binding enriched	2	335602	14	571396
YOR110W	YOL100W	binding enriched	15	529594	15	130859
YPL254W	YGR161W-A	+	16	70218	7	812396
YDL005C	YDL133C-A	binding enriched	4	441661	4	221762
YIR018W	YEL019C	?	9	384977	5	120899
YLR403W	YKL034W	?	12	926593	11	372967
YBR049C	YJL160C	binding enriched	2	335602	10	118393
YLR176C	YBR021W	binding enriched	12	509014	2	282393
YBR081C	YPL250C	binding enriched	2	403252	16	74514
YNL216W	YIL094C	+	14	242930	9	187074
YOL148C	YDR261C-D	+	15	46667	4	989941
YNL314W	YDL187C	+	14	44830	4	125673
YML007W	YDR207C	binding enriched	13	254824	4	866267
YDR397C	YLR081W	binding enriched	4	1266632	12	291074
YDR259C	YPR083W	binding enriched	4	975206	16	705723
YGR116W	YBR182C-A	binding enriched	7	722586	2	595458
YIL101C	YGR207C	binding enriched	9	176278	7	911235
YIL101C	YGL136C	binding enriched	9	176278	7	253378
YOR110W	YGR141W	binding enriched	15	529594	7	771270
YJL127C	YDL102W	?	10	183259	4	278518
YLR403W	YPR106W	?	12	926593	16	740726
YDR392W	YPL056C	binding enriched	4	1259202	16	453582
YOL148C	YDR098C-B	+	15	46667	4	648492
YNL216W	YBR157C	binding enriched	14	242930	2	553926
YPR086W	YNL098C	binding enriched	16	710619	14	440086
YIL101C	YMR032W	binding enriched	9	176278	13	336302
YNL236W	YCL051W	+	14	208392	3	36740
YLR403W	YOR340C	?	12	926593	15	959692
YIR018W	YLR247C	?	9	384977	12	631019
YJL127C	YMR094W	-	10	183259	13	456543
YDR463W	YNL118C	binding enriched	4	1387595	14	404108
YJL127C	YBL098W	?	10	183259	2	39836
YOR174W	YDR171W	binding enriched	15	659174	4	807184
YML007W	YLR023C	binding enriched	13	254824	12	186313
YDR463W	YIL105C	binding enriched	4	1387595	9	168611
YLR071C	YDR499W	binding enriched	12	277002	4	1448951
YNL216W	YIL069C	+	14	242930	9	231961
YLR176C	YOR079C	binding enriched	12	509014	15	473945
YBR049C	YGR203W	binding enriched	2	335602	7	905460
YJL127C	YBL046W	?	10	183259	2	133086
YOL108C	YOR034C	+	15	111658	15	395961
YIL131C	YMR235C	binding enriched	9	101508	13	742123
YNL216W	YDL023C	+	14	242930	4	411921
YNL216W	YEL057C	binding enriched	14	242930	5	45370
YDR259C	YOL093W	binding enriched	4	975206	15	143255
YLR403W	YDR221W	?	12	926593	4	908384
YER159C	YER136W	binding enriched	5	491744	5	440293
YOR174W	YMR234W	binding enriched	15	659174	13	740789
YDR463W	YPR063C	binding enriched	4	1387595	16	678066
YJL127C	YKR057W	+	10	183259	11	551949
YDL005C	YMR086W	binding enriched	4	441661	13	440649
YDR448W	YPL240C	+	4	1356717	16	97560
YLR403W	YMR116C	+	12	926593	13	500072
YDL106C	YOL126C	+	4	271061	15	82353
YDR463W	YLR297W	binding enriched	4	1387595	12	724238
YKL112W	YDR214W	+	11	227667	4	893401
YDR443C	YGL255W	-	4	1347807	7	21543
YNL216W	YOR106W	binding enriched	14	242930	15	519546
YJL127C	YKL086W	?	10	183259	11	278472
YCR084C	YLR134W	+	3	261381	12	411568
YOR174W	YEL060C	binding enriched	15	659174	5	40999
YPR086W	YBR049C	binding enriched	16	710619	2	335602
YLR176C	YPL051W	binding enriched	12	509014	16	460261
YDR423C	YHR200W	-	4	1318660	8	499482
YPR133C	YGR028W	binding enriched	16	796594	7	542747
YDR207C	YMR143W	binding enriched	4	866267	13	552415
YJL127C	YDR215C	?	10	183259	4	894295
YPR086W	YKR050W	binding enriched	16	710619	11	529149
YIL101C	YOR012W	binding enriched	9	176278	15	356749
YBR049C	YMR191W	binding enriched	2	335602	13	646216
YIL036W	YPL037C	+	9	286547	16	481664
YOL148C	YOL105C	+	15	46667	15	114973
YDR259C	YHR112C	binding enriched	4	975206	8	335095
YNR010W	YGR160W	+	14	643968	7	807378
YNL309W	YOR381W	-	14	53293	15	1056612
YLR223C	YPR080W	bound	12	583861	16	701282
YOR229W	YLR466C-B	binding enriched	15	769110	12	1071652
YDR259C	YGL003C	binding enriched	4	975206	7	493324
YIL131C	YPL090C	binding enriched	9	101508	16	377843
YPR086W	YOR245C	binding enriched	16	710619	15	794704
YPR086W	YJL034W	binding enriched	16	710619	10	382351
YDR253C	YPL054W	bound	4	964277	16	456211
YER159C	YPL055C	binding enriched	5	491744	16	454491
YBR279W	YMR001C	binding enriched	2	761925	13	270077
YLR071C	YCL014W	binding enriched	12	277002	3	98736
YDR207C	YCR010C	-	4	866267	3	132698
YIL131C	YGR275W	binding enriched	9	101508	7	1043512
YIL131C	YCL009C	binding enriched	9	101508	3	105083
YPR104C	YHR162W	binding enriched	16	735028	8	423266
YNR010W	YLR420W	+	14	643968	12	964332
YLR418C	YMR272C	+	12	957504	13	810200
YOR174W	YHR188C	binding enriched	15	659174	8	482921
YNL236W	YOR287C	-	14	208392	15	851388
YBR081C	YLR266C	binding enriched	2	403252	12	676671
YJL127C	YKL038W	?	10	183259	11	367361
YOR174W	YJL063C	binding enriched	15	659174	10	316117
YPR086W	YPR184W	binding enriched	16	710619	16	904349
YOR174W	YPL155C	binding enriched	15	659174	16	258276
YLR403W	YNR055C	+	12	926593	14	729306
YJL127C	YMR172C-A	?	10	183259	13	608019
YLR403W	YHL042W	?	12	926593	8	15893
YOR174W	YFR017C	binding enriched	15	659174	6	182567
YGR252W	YKL096W	binding enriched	7	997528	11	261491
YNL216W	YLR162W	-	14	242930	12	489751
YIL101C	YGR197C	binding enriched	9	176278	7	893318
YPL075W	YER081W	-	16	413808	5	323390
YDR463W	YGR268C	binding enriched	4	1387595	7	1026355
YPL075W	YER178W	+	16	413808	5	547448
YDR392W	YPR120C	binding enriched	4	1259202	16	774528
YDR146C	YDL136W	binding enriched	4	749677	4	217983
YGR252W	YDR172W	binding enriched	7	997528	4	809352
YIL101C	YPL187W	binding enriched	9	176278	16	193896
YPL254W	YNL096C	+	16	70218	14	443856
YDL170W	YHR171W	binding enriched	4	157111	8	446659
YIL101C	YAL013W	binding enriched	9	176278	1	129878
YBR083W	YOR032C	-	2	409899	15	390423
YNL216W	YKL060C	+	14	242930	11	326947
YML007W	YAL024C	binding enriched	13	254824	1	103718
YDL005C	YKL096W	binding enriched	4	441661	11	261491
YAL051W	YBR005W	+	1	50135	2	246226
YER161C	YJR149W	binding enriched	5	499847	10	707767
YNL216W	YLR023C	binding enriched	14	242930	12	186313
YDR463W	YNL286W	binding enriched	4	1387595	14	95651
YDR392W	YOL011W	binding enriched	4	1259202	15	306379
YNL216W	YDR099W	binding enriched	14	242930	4	654017
YGR252W	YMR032W	binding enriched	7	997528	13	336302
YOR110W	YHR144C	binding enriched	15	529594	8	388257
YNL068C	YIR018W	binding enriched	14	496995	9	384977
YLR403W	YGR267C	?	12	926593	7	1025369
YPL254W	YDR276C	+	16	70218	4	1013559
YGL073W	YER110C	+	7	370003	5	380432
YHR041C	YOR052C	+	8	189497	15	426998
YOL148C	YLR286C	+	15	46667	12	709292
YKR099W	YLR348C	+	11	637068	12	827425
YDR392W	YDR379W	binding enriched	4	1259202	4	1231681
YIL101C	YML008C	binding enriched	9	176278	13	252414
YNL236W	YDL037C	+	14	208392	4	385094
YBR112C	YDR041W	binding enriched	2	464320	4	540108
YIL101C	YCR033W	binding enriched	9	176278	3	188329
YDR259C	YLR285C-A	binding enriched	4	975206	12	708253
YPR086W	YDR287W	binding enriched	16	710619	4	1036434
YDR253C	YHR010W	bound	4	964277	8	127006
YIL131C	YMR203W	binding enriched	9	101508	13	669073
YHR206W	YBL071C-B	binding enriched	8	513666	2	89507
YGR116W	YBR050C	binding enriched	7	722586	2	337691
YDR397C	YNL097C-B	binding enriched	4	1266632	14	440858
YDR259C	YAL064W	binding enriched	4	975206	1	21708
YDR259C	YDR481C	binding enriched	4	975206	4	1419400
YDR392W	YGR055W	binding enriched	4	1259202	7	600279
YPR086W	YHL030W	binding enriched	16	710619	8	42887
YKL038W	YOR132W	+	11	367361	15	574002
YNL216W	YLR074C	binding enriched	14	242930	12	282206
YEL009C	YIL058W	?	5	139340	9	247056
YDR259C	YKL141W	binding enriched	4	975206	11	179965
YOR174W	YJR064W	binding enriched	15	659174	10	556758
YPL254W	YMR230W	+	16	70218	13	732777
YIL036W	YGR027W-A	+	9	286547	7	536718
YNL216W	snR59	+	14	242930	16	173865
YJL127C	YNR075W	?	10	183259	14	780478
YLR403W	YER036C	+	12	926593	5	224283
YGR252W	YJL107C	binding enriched	7	997528	10	219434
YDR207C	YKL007W	binding enriched	4	866267	11	429705
YIL131C	YER080W	binding enriched	9	101508	5	320904
YPL075W	YBR093C	+	16	413808	2	430249
YLR176C	YOR306C	binding enriched	12	509014	15	890649
YOR174W	YPL098C	binding enriched	15	659174	16	364556
YIL101C	YDR264C	binding enriched	9	176278	4	997176
YDR310C	YJR078W	-	4	1082722	10	579540
YPL254W	YJR109C	binding enriched	16	70218	10	631263
YPR104C	YDR030C	binding enriched	16	735028	4	502513
YER159C	YOL114C	binding enriched	5	491744	15	103621
YGL073W	YLR342W	+	7	370003	12	812812
YDR463W	YGR234W	+	4	1387595	7	960503
YOL148C	YIL121W	+	15	46667	9	133058
YIL036W	YML128C	-	9	286547	13	15905
YIL131C	YDR016C	binding enriched	9	101508	4	478616
YNL027W	YHL021C	+	14	580598	8	65160
YJL127C	YJR155W	?	10	183259	10	727838
YPR133C	YNR015W	binding enriched	16	796594	14	653964
YLR176C	YJL019W	binding enriched	12	509014	10	403921
YDR253C	YDR406W	bound	4	964277	4	1281504
YDR207C	YBR196C-B	binding enriched	4	866267	2	614578
YNL103W	YEL060C	?	14	428744	5	40999
YLR403W	YHR045W	-	12	926593	8	196392
YIL101C	YDL092W	binding enriched	9	176278	4	293001
YER159C	YDL113C	binding enriched	5	491744	4	257594
YBR049C	YIL007C	binding enriched	2	335602	9	343325
YIL101C	YNL173C	binding enriched	9	176278	14	309507
YPL075W	YHL034C	+	16	413808	8	33635
YIL101C	YOL066C	binding enriched	9	176278	15	203583
YGL073W	YJR148W	-	7	370003	10	706309
YPR086W	YHL035C	binding enriched	16	710619	8	30367
YDR392W	YLR410W-A	+	4	1259202	12	942141
YMR037C	YLR260W	binding enriched	13	345460	12	666875
YPL202C	YLL026W	+	16	168713	12	89986
YER111C	YLR355C	+	5	384235	12	838659
YGR252W	YBL011W	binding enriched	7	997528	2	204677
YNL229C	YDR156W	binding enriched	14	219669	4	769731
YIL036W	YLR175W	+	9	286547	12	506859
YOR174W	YPR202W	binding enriched	15	659174	16	943464
YNL309W	YKL070W	-	14	53293	11	306465
YJL127C	YDL077C	?	10	183259	4	318545
YDL005C	YGL247W	binding enriched	4	441661	7	37229
YGR252W	YFR053C	binding enriched	7	997528	6	254320
YER111C	YNL332W	-	5	384235	14	15343
YBR049C	YJL151C	binding enriched	2	335602	10	136572
YNL236W	YKL016C	-	14	208392	11	407727
YPL254W	YMR183C	binding enriched	16	70218	13	627364
YDR392W	YJL035C	binding enriched	4	1259202	10	380625
YDR207C	YDR222W	binding enriched	4	866267	4	910677
YIL101C	YFR036W	binding enriched	9	176278	6	227150
YLR403W	YOR167C	?	12	926593	15	648905
YPR086W	YJL141C	binding enriched	16	710619	10	149178
YJR127C	YNL289W	+	10	660988	14	88316
YPL075W	YFL034C-A	+	16	413808	6	64587
YNL330C	YBL063W	binding enriched	14	18651	2	103553
YPL075W	YGL189C	+	16	413808	7	148408
YDL170W	YML009C	binding enriched	4	157111	13	251410
YNL216W	YBR249C	+	14	242930	2	717438
YLR403W	YGL021W	?	12	926593	7	455926
YDR392W	YJR024C	binding enriched	4	1259202	10	470597
YER159C	YGL006W-A	binding enriched	5	491744	7	485478
YLR098C	YKR092C	binding enriched	12	338500	11	613275
YGL073W	YDR120C	+	7	370003	4	692405
YIR023W	YOL016C	+	9	401233	15	295448
YER159C	YLR081W	binding enriched	5	491744	12	291074
YBR049C	YLR247C	binding enriched	2	335602	12	631019
YLR403W	YGR002C	?	12	926593	7	499191
YDR146C	YFR055W	+	4	749677	6	264715
YDR259C	YNL033W	binding enriched	4	975206	14	573426
YDR259C	YLR409C	binding enriched	4	975206	12	935823
YOR344C	YOR192C-A	+	15	977631	15	709074
YIL131C	YDL067C	binding enriched	9	101508	4	334306
YEL009C	YLL044W	?	5	139340	12	48439
YDR463W	YER180C-A	binding enriched	4	1387595	5	550993
YOR363C	YLR214W	+	15	1021717	12	569597
YDR259C	YGL112C	binding enriched	4	975206	7	298953
YIL101C	YDR259C	binding enriched	9	176278	4	975206
YNL216W	YDR034C-C	-	14	242930	4	518698
YGR252W	YHL032C	binding enriched	7	997528	8	37443
YOR110W	YJL128C	binding enriched	15	529594	10	179100
YDL005C	YGR157W	binding enriched	4	441661	7	803744
YIR018W	YDR018C	?/binding enriched	9	384977	4	483265
YGL073W	YLR157C-A	+	7	370003	12	480940
YBL103C	YOR383C	-	2	22806	15	1060748
YPR086W	YDR391C	binding enriched	16	710619	4	1257707
YPL254W	YML040W	+	16	70218	13	197289
YOR110W	YLR362W	binding enriched	15	529594	12	850942
YOR174W	YLR177W	binding enriched	15	659174	12	511997
YGR252W	YML110C	binding enriched	7	997528	13	50492
YNL330C	YGR188C	binding enriched	14	18651	7	873576
YDL005C	YMR137C	binding enriched	4	441661	13	543970
YJL127C	YNL300W	?	10	183259	14	65898
YOL148C	YML045W-A	+	15	46667	13	185122
YDR392W	YHR199C	binding enriched	4	1259202	8	497956
YNL216W	YCL065W	binding enriched	14	242930	3	13935
YGL181W	YNL054W-B	+	7	158501	14	522081
YOL004W	YNL274C	-	15	319243	14	121644
YLR071C	YDR357C	binding enriched	12	277002	4	1189383
YNL216W	YML099C	-	14	242930	13	75719
YOL004W	YAL003W	+	15	319243	1	142667
YNL103W	YJR139C	?	14	428744	10	689984
YGL073W	YLR405W	+	7	370003	12	930340
YGR252W	YHL006C	binding enriched	7	997528	8	98569
YOR032C	YKL177W	+	15	390423	11	114525
YGR252W	YNL199C	binding enriched	7	997528	14	265728
YLR403W	YGR177C	+	12	926593	7	849632
YOR174W	YJL066C	binding enriched	15	659174	10	314493
YNL103W	YJR119C	?	14	428744	10	645397
YLR176C	YEL048C	binding enriched	12	509014	5	64938
YOR110W	YCR098C	binding enriched	15	529594	3	297827
YER159C	YGR204W	binding enriched	5	491744	7	907354
YDR259C	YOR326W	binding enriched	4	975206	15	928083
YDL020C	YBL042C	+	4	415910	2	139300
YNL236W	YGR123C	+	14	208392	7	737432
YDR207C	YPL171C	binding enriched	4	866267	16	226770
YPL075W	YDR214W	+	16	413808	4	893401
YIL036W	YNL274C	-	9	286547	14	121644
YNL236W	YGR210C	+	14	208392	7	914120
YNL216W	YER091C	+	14	242930	5	341015
YPL075W	YGR115C	+	16	413808	7	720761
YIL101C	YBR048W	binding enriched	9	176278	2	333321
YPL254W	YER035W	+	16	70218	5	222857
YPR104C	YOL130W	binding enriched	16	735028	15	75689
YOR174W	YHL019C	binding enriched	15	659174	8	68639
YLR418C	YOL058W	-	12	957504	15	219842
YGL071W	YOL014W	+	7	373048	15	299880
YDL170W	YLR194C	+	4	157111	12	541191
YDR259C	YGR088W	binding enriched	4	975206	7	655478
YIL101C	YGR142W	binding enriched	9	176278	7	773070
YGR252W	YMR188C	binding enriched	7	997528	13	636647
YLR403W	YBL039C	?	12	926593	2	144858
YIL101C	YMR031C	binding enriched	9	176278	13	333477
YLR451W	YER164W	binding enriched	12	1037423	5	507595
YDL106C	YIR021W	binding enriched	4	271061	9	397839
YDR207C	YER130C	binding enriched	4	866267	5	421780
YIL131C	YAL027W	binding enriched	9	101508	1	95079
YLR266C	YIL121W	+	12	676671	9	133058
YJL127C	YNL217W	+	10	183259	14	240821
YPR086W	YMR135C	binding enriched	16	710619	13	539372
YJL127C	YDL151C	?	10	183259	4	183608
YDR207C	YOR153W	binding enriched	4	866267	15	622107
YPL254W	YJL217W	+	16	70218	10	23431
YPL075W	YNR001C	-	16	413808	14	630341
YLR403W	YBR007C	?	12	926593	2	249911
YLR451W	YGR099W	binding enriched	12	1037423	7	688932
YLR403W	YKR087C	?	12	926593	11	603713
YOL004W	YJR145C	+	15	319243	10	702547
YLR223C	YBL072C	bound	12	583861	2	88824
YNL236W	YML133C	+	14	208392	13	2572
YOL148C	YOR047C	+	15	46667	15	417014
YJL127C	YOR193W	-	10	183259	15	711011
YGR252W	YDL241W	binding enriched	7	997528	4	20820
YDR423C	YOR269W	+	4	1318660	15	827127
YDR253C	YDR254W	bound	4	964277	4	965801
YLR131C	YOR264W	+	12	405666	15	819512
YGR116W	YLR110C	binding enriched	7	722586	12	369897
YDR207C	YBR285W	binding enriched	4	866267	2	774139
YBR240C	YLR388W	-	2	701166	12	898736
YJL127C	YBR244W	+	10	183259	2	707772
YDR253C	YIL054W	bound	4	964277	9	254701
YPL254W	YBR135W	binding enriched	16	70218	2	505080
YCR084C	YBL029C-A	binding enriched	3	261381	2	164630
YGL073W	YMR170C	+	7	370003	13	602322
YPR086W	YJR073C	binding enriched	16	710619	10	572625
YBR112C	YBR085C-A	binding enriched	2	464320	2	419035
YLR071C	YDR339C	binding enriched	12	277002	4	1150235
YLR403W	YLR286C	-	12	926593	12	709292
YNL216W	YHR095W	binding enriched	14	242930	8	293190
YGL181W	YHL050C	+	7	158501	8	1878
YBR049C	YOR192C-A	-	2	335602	15	709074
YJL127C	YCR054C	?	10	183259	3	219221
YPL075W	YBR146W	+	16	413808	2	535678
YDL005C	YJL050W	binding enriched	4	441661	10	344132
YML007W	YHL038C	binding enriched	13	254824	8	24563
YDL106C	YGL234W	+	4	271061	7	57686
YLR176C	YDL238C	binding enriched	12	509014	4	29719
YLR071C	YLR034C	binding enriched	12	277002	12	211222
YBR112C	YDL138W	binding enriched	2	464320	4	214496
YOR110W	YMR052W	binding enriched	15	529594	13	379893
YPL075W	YPL079W	+	16	413808	16	407087
YLR403W	YBR056W-A	-	12	926593	2	351355
YKR099W	YNL284C-A	-	11	637068	14	101571
YIR018W	YKL132C	?	9	384977	11	194220
YOR229W	YJL022W	+	15	769110	10	398263
YOR110W	YOR156C	binding enriched	15	529594	15	629450
YER028C	YLR162W	-	5	211284	12	489751
YDR253C	YLR180W	bound	4	964277	12	515836
YLR223C	YDL075W	bound	12	583861	4	322607
YOR110W	YKL014C	binding enriched	15	529594	11	414266
YIL101C	YNR027W	binding enriched	9	176278	14	675399
YER159C	YJL158C	binding enriched	5	491744	10	122606
YJL127C	YMR323W	?	10	183259	13	920744
YOR174W	YDR276C	binding enriched	15	659174	4	1013559
YPR086W	YFL030W	binding enriched	16	710619	6	77409
YLR403W	YER013W	?	12	926593	5	180559
YHR084W	YER103W	+	8	275207	5	365553
YGL073W	YLR061W	+	7	370003	12	263571
YLR418C	YFL068W	+	12	957504	6	294
YGL181W	YFL002W-B	+	7	158501	6	138862
YPR086W	YGR235C	binding enriched	16	710619	7	961710
YML007W	YOR348C	binding enriched	13	254824	15	987840
YNL330C	YJR115W	binding enriched	14	18651	10	640196
YIL101C	YNL019C	binding enriched	9	176278	14	598803
YJR127C	YGR276C	binding enriched	10	660988	7	1044649
YLR403W	YPL170W	?	12	926593	16	228543
YDL005C	YHR098C	binding enriched	4	441661	8	300539
YDR253C	YMR037C	bound	4	964277	13	345460
YOR174W	YHL050C	binding enriched	15	659174	8	1878
YIL101C	YMR206W	binding enriched	9	176278	13	676366
YGR252W	YDR289C	binding enriched	7	997528	4	1038894
YOL108C	YDR387C	binding enriched	15	111658	4	1248987
YBR049C	YDR060W	binding enriched	2	335602	4	572187
YER159C	YNL077W	binding enriched	5	491744	14	482184
YNL103W	YGL180W	?	14	428744	7	161411
YGR252W	YMR089C	binding enriched	7	997528	13	446847
YJL056C	YER145C	binding enriched	10	331752	5	461133
YPR086W	YLR177W	binding enriched	16	710619	12	511997
YNL236W	YBR238C	+	14	208392	2	696204
YLR403W	YDR044W	-	12	926593	4	547135
YLR403W	YBL029W	+	12	926593	2	166699
YDR448W	YKL209C	binding enriched	4	1356717	11	44359
YMR037C	YHR179W	binding enriched	13	345460	8	463103
YIR018W	YKL095W	?/binding enriched	9	384977	11	262695
YIL101C	YDR131C	binding enriched	9	176278	4	717625
YGR252W	YKL085W	binding enriched	7	997528	11	279625
YIR018W	YPL126W	binding enriched	9	384977	16	311555
YIL101C	YHR039C-A	binding enriched	9	176278	8	187426
YDL005C	YFR028C	binding enriched	4	441661	6	209240
YHR041C	YLR155C	-	8	189497	12	469861
YDR253C	YOR032C	bound	4	964277	15	390423
YDL005C	YLR156C-A	binding enriched	4	441661	12	472544
YLR403W	YJL203W	-	12	926593	10	53762
YOR174W	YNL273W	binding enriched	15	659174	14	124741
YPL254W	YLR194C	+	16	70218	12	541191
YOR110W	YOR369C	binding enriched	15	529594	15	1028409
YGR104C	YKR064W	binding enriched	7	697906	11	563842
YML007W	YKR020W	binding enriched	13	254824	11	478585
