id	x	y	z
YDL157C	107.783	12.254	75.019
YJL184W	39.603	46.156	80.115
YDL040C	124.318	57.326	53.24
YDL015C	125.268	89.678	35.896
YLR347W-A	111.509	100.557	197.353
YKR086W	139.264	36.516	38.605
YML041C	153.558	78.895	57.371
YDL197C	103.362	15.72	92.984
YER078C	68.661	89.581	99.432
YER130C	65.904	79.815	112.901
YDR499W	110.843	29.411	114.15
YGR132C	102.824	90.519	115.965
YER165W	67.865	78.475	111.254
YMR106C	161.243	50.305	87.424
YER187W	51.791	83.834	97.02
YJL181W	38.691	48.054	81.427
YKR071C	132.334	43.725	33.052
YGL261C	79.292	75.608	116.306
YGL112C	66.931	100.369	106.428
YOR233W	60.079	23.717	100.951
YMR244W	144.636	58.633	130.587
YER160C	71.433	72.384	111.274
YPL040C	159.144	85.481	48.249
YMR179W	158.474	58.099	106.227
YDL008W	124.243	92.867	31.218
YBL050W	124.66	119.489	87.192
YJR086W	77.347	60.709	57.166
YGR280C	98.048	89.996	141.141
YGR237C	95.985	82.882	134.1
YEL069C	89.816	115.559	73.09
YJR014W	80.272	79.2	19.548
YHR050W	158.475	101.187	78.083
YGR257C	91.013	88.719	138.524
YPL018W	139.701	86.114	32.401
YPL185W	126.57	61.706	103.589
YKL120W	102.931	27.575	55.699
YJR041C	79.318	67.511	38.427
YDL248W	78.014	35.927	88.362
YKR028W	121.546	66.163	32.982
YLR381W	100.745	102.052	199.602
YKL037W	121.487	50.363	27.413
YJR026W	74.399	73.887	23.703
YMR286W	122.813	59.171	119.819
YMR011W	119.383	89.849	38.921
YKL168C	98.492	30.98	63.085
YDL200C	104.333	19.618	93.563
YDL102W	119.686	29.748	65.928
YJR009C	86.115	83.468	19.538
YER092W	86.698	77.553	96.45
YLR131C	94.14	119.373	111.382
YHL046W-A	152.812	98.674	55.586
YCR013C	137.038	120.104	43.484
YGL029W	93.262	109.78	65.143
YFL004W	120.189	103.614	19.559
YIR017W-A	111.313	114.913	29.174
YKL149C	100.813	28.715	54.644
YGL183C	74.685	82.984	123.769
YDL128W	114.812	19.193	72.55
YPL098C	163.86	67.702	93.555
YMR153W	163.908	49.36	103.825
YMR124W	154.667	47.593	96.352
YDR003W-A	123.403	89.929	35.774
YPR103W	157.828	54.191	74.185
YPR003C	137.618	92.114	24.67
YGR262C	89.43	94.103	136.28
YPL085W	156.885	75.511	87.708
YPR152C	150.472	25.734	65.422
YJL052W	66.75	71.966	46.759
YJL146W	45.545	81.818	83.518
YGR215W	106.253	84.097	136.121
YNL013C	94.619	106.321	20.84
YDR253C	125.846	22.77	113.273
YDR363W-A	118.747	12.484	138.627
YNL333W	68.08	38.439	119.621
YPL067C	164.59	76.88	78.777
YMR007W	121.139	97.163	37.041
YGL087C	76.028	115.353	96.141
YHR007C-A	129.772	103.024	39.48
YPR080W	152.502	50.426	68.999
YKL088W	109.985	34.403	45.549
YEL075W-A	85.39	130.478	75.311
YAL045C	94.185	64.824	11.701
YLR276C	92.442	115.563	194.108
YCRX01W	136.064	119.829	42.276
YDL222C	106.302	34.597	93.701
YGR105W	116.706	113.138	116.61
YBR269C	120.167	93.197	143.723
YDR283C	129.393	17.099	121.865
YLR281C	93.949	110.631	197.111
YNL140C	61.88	55.55	83.364
YER007C-A	90.43	119.484	27.163
YOL095C	82.524	41.128	66.395
YOR049C	86.587	47.714	44.526
YER133W-A	67.372	75.637	109.966
YBR125C	146.912	93.926	118.558
YDR409W	96.751	9.748	130.333
YBR221C	123.607	89.661	129.924
YEL018C-A	87.411	122.447	32.411
YAL005C	112.753	107.499	9.023
YJL094C	51.002	80.836	63.583
YGR074W	106.013	124.121	110.514
YNL166C	74.551	56.283	91.407
YPL158C	133.87	61.0	104.246
YNR003W-A	99.844	108.829	19.928
snR69	118.497	48.228	26.968
snR64	106.338	34.216	71.283
snR65	129.075	104.984	65.011
snR66	77.281	98.214	27.143
snR67	78.01	123.021	60.358
snR60	72.842	77.603	45.107
snR61	116.692	96.45	194.339
snR62	93.879	55.136	45.151
snR63	138.364	35.532	64.633
YKL008C	124.423	87.355	24.204
YER158W-A	69.223	72.119	112.501
YAL067C	83.172	60.731	16.955
YJL150W	42.193	79.573	83.946
YBR103W	142.387	99.872	112.174
YIL132C	90.795	100.318	90.714
YCL012C	127.285	124.913	30.333
YIL145C	79.653	103.927	89.212
YER087C-A	77.677	80.993	98.378
YOL053W	93.148	54.55	46.756
YNR004W	99.445	108.33	21.108
YPL032C	154.484	80.683	39.84
YLR194C	96.381	124.422	186.541
YKL015W	125.143	78.479	24.98
YLR236C	87.447	110.8	194.695
YKL197C	106.327	20.098	72.834
tW(CCA)G1	72.072	99.773	103.364
YMR020W	133.36	72.407	44.194
YJR089W	79.326	61.736	58.74
YPL110C	163.074	63.686	103.455
tT(AGU)N1	74.083	43.536	103.685
YIR007W	119.553	116.017	25.404
YJL201W	46.492	53.425	90.39
YLR314C	106.868	102.522	198.78
YLR146W-A	99.327	109.312	126.431
YFR020W	121.986	83.687	11.78
YNL126W	66.353	59.1	86.713
YKL040C	116.199	47.298	26.941
YCR038W-A	137.682	111.945	78.844
YLR249W	87.387	119.655	188.42
YOR327C	57.591	32.259	123.506
YCLX01W	133.212	120.511	62.153
YGL158W	69.336	90.998	114.061
YKL175W	97.733	21.283	61.571
YOL139C	52.926	50.94	64.965
YBR207W	130.87	94.838	133.695
YNL269W	79.682	47.579	103.218
YBL103C-A	111.129	132.195	100.222
YOL073C	80.947	50.818	54.351
YMR065W	145.181	39.984	59.187
YPL203W	144.137	50.021	115.928
YNR055C	61.705	90.123	46.501
YDR532C	100.636	15.735	108.015
YPL283W-A	161.274	90.222	124.714
YIL014W	113.516	113.041	33.738
YHR200W	128.819	102.192	110.518
YDR184C	145.305	18.815	104.459
YDR133C	140.88	23.794	93.132
YKL210W	106.281	34.742	72.082
YNL221C	77.328	51.335	84.0
YPL138C	131.793	64.867	101.69
tG(GCC)P2	141.126	31.74	79.77
YER146W	77.693	66.539	105.441
YLR426W	109.74	97.363	197.97
YNL219C	74.667	50.814	81.839
YHR159W	144.236	109.117	85.45
YPL132W	139.843	66.186	101.976
YIL114C	93.8	99.434	89.699
YOL055C	90.499	53.208	46.174
YJL089W	56.74	77.821	57.838
YNL302C	64.224	27.15	95.472
YIL032C	104.707	124.837	56.494
YJL157C	46.269	73.279	84.042
YNL108C	59.65	64.851	88.425
YFR053C	116.393	62.428	22.169
YLR226W	99.381	120.69	191.282
YHL035C	151.653	100.604	55.082
YMR301C	121.258	56.84	124.334
YLR336C	118.494	99.958	193.265
YNL316C	63.053	20.215	107.615
YFR002W	119.339	101.429	25.787
YJL217W	57.042	61.659	79.098
YDL175C	106.713	15.43	82.412
YGR089W	97.644	114.374	108.428
YBL029W	125.694	113.318	68.588
YGR023W	112.328	129.446	58.009
YHL028W	157.054	100.362	43.685
YGR154C	109.086	111.666	135.33
snR191	58.296	93.745	44.35
YGL072C	85.731	112.987	98.081
YGL258W	82.817	76.85	116.442
YOR389W	61.481	53.489	128.864
YDL196W	103.08	14.708	92.694
YLR130C	92.509	119.437	110.85
YER022W	84.502	104.629	51.578
YBR057C	131.819	108.34	94.441
YPL269W	143.843	76.403	118.01
YBR140C	138.747	93.998	123.497
YER186C	53.94	84.219	97.253
YKR070W	132.225	42.641	33.221
YDL016C	125.708	89.176	36.468
YMR205C	157.635	55.127	126.665
YNL203C	80.678	48.899	69.0
YJL185C	39.866	45.687	79.882
YER164W	69.733	76.246	111.061
YER131W	64.849	79.34	112.224
YML017W	144.475	93.904	37.908
YKR087C	140.361	35.819	39.641
YGL078C	81.922	116.772	100.454
YCL058C	133.021	120.235	61.863
YOR232W	59.042	22.315	100.44
YGR281W	97.496	91.291	143.255
YIR044C	93.823	108.23	41.236
YPR145W	153.055	32.623	61.637
tG(UCC)O	72.623	39.103	61.53
tG(UCC)N	67.834	39.422	102.501
YGL113W	67.9	100.698	106.178
YIL121W	98.683	95.086	91.79
tG(UCC)G	102.837	101.469	127.058
YKR091W	143.008	35.214	42.708
YHL013C	144.333	105.953	38.432
YGR009C	114.76	118.174	45.318
YMR185W	159.264	63.291	110.613
YLR120W-A	91.189	120.331	102.897
YDR431W	104.179	13.144	123.926
YOR309C	59.497	33.779	115.205
YBR097W	144.085	103.789	109.185
YEL019C	87.146	122.559	32.578
YLR214W	113.102	119.788	187.95
YMR227C	159.439	59.269	135.894
YPR186C	152.204	34.516	78.548
YGR194C	102.978	82.698	121.523
YDR486C	103.665	23.821	119.165
YML088W	155.428	71.533	77.565
YDR522C	101.408	8.987	112.384
YPL221W	134.686	55.151	128.503
YPL274W	148.183	80.881	120.001
YBL047C	126.842	121.743	85.686
YNL293W	68.86	39.67	98.524
YEL051W	78.52	123.029	62.179
YLL023C	100.942	123.07	47.081
YOL004W	113.7	86.051	25.673
YLR005W	98.755	101.322	29.303
YGR014W	113.667	122.142	51.334
YGL050W	77.946	119.617	83.185
YER179W	55.237	84.874	104.338
YAR062W	69.685	101.786	6.44
YMR032W	144.169	63.61	51.315
YMR150C	164.455	48.012	102.723
YML056C	169.706	74.246	62.565
YFL007W	117.69	101.773	21.554
YMR193C-A	157.868	52.77	116.848
YGL042C	79.608	118.344	75.56
YDL129W	113.914	19.867	72.574
YPL099C	163.659	67.347	93.562
YGL182C	74.405	83.241	123.943
YCR012W	137.038	120.104	43.484
YLL055W	101.284	99.743	64.122
YGL026C	98.532	107.393	61.752
YDR201W	139.615	15.552	103.919
YDR254W	126.114	21.611	113.887
YBR271W	119.818	95.41	145.069
YGR263C	89.286	94.445	136.248
YNL045W	68.815	87.155	51.618
YPL084W	158.826	75.175	85.59
YNL010W	98.52	106.837	21.071
YDR354W	119.326	13.779	130.32
YPL066W	165.6	77.186	78.597
tL(GAG)G	115.937	111.543	116.232
YPR104C	159.542	53.711	73.832
YGR214W	106.639	83.837	134.937
YPR151C	150.853	26.679	64.573
YOR381W-A	73.674	56.045	122.203
YPR002W	137.591	93.231	23.285
YDR224C	127.702	21.576	111.573
YNL332W	68.163	36.856	120.074
YNL310C	64.07	20.534	99.88
YML028W	142.511	83.238	46.815
YEL039C	81.875	114.002	52.69
YLL001W	100.772	101.268	22.061
YCL067C	133.86	126.661	68.744
YDR052C	160.311	46.819	69.335
YHL006C	141.122	112.823	29.156
YPR173C	139.447	39.512	81.285
YGR249W	97.357	80.099	129.58
YGR198W	103.897	77.5	118.919
YJL031C	93.775	84.825	33.943
YBR075W	133.244	101.362	106.481
YDR223W	128.67	21.153	111.815
YDL021W	126.758	83.835	43.431
YLR143W	99.285	110.001	121.493
YLR043C	73.918	120.036	75.446
YEL073C	86.0	128.415	74.608
YDR524W-C	99.825	8.612	109.359
YJR062C	71.504	62.247	46.87
YDR079C-A	136.311	35.225	75.461
YBR035C	147.783	111.525	75.922
YBR109W-A	146.418	102.232	114.26
YML035C	151.443	79.452	49.684
YNL277W	82.258	48.891	101.866
YLR050C	80.352	117.892	80.465
YGR010W	114.473	118.422	46.668
YFL010W-A	117.043	97.276	25.984
YKL111C	107.546	34.725	59.118
YNL167C	76.77	56.646	91.393
YGL008C	115.016	113.045	39.001
YFL025C	128.625	100.471	27.305
YKL009W	123.967	86.777	25.19
YIL144W	79.844	103.503	88.013
YHR063C	156.072	93.695	84.823
YFL052W	109.325	70.753	51.332
YOR124C	85.847	16.456	63.661
YDR094W	135.998	34.438	75.494
YKR098C	132.922	46.593	43.098
YJL126W	54.446	82.906	69.328
YBR100W	143.479	102.697	110.925
YIL133C	90.133	100.3	90.43
YKL141W	99.699	29.024	59.994
YPL044C	163.146	85.889	53.618
YBR148W	132.607	85.943	121.864
YMR093W	150.702	46.696	83.733
YPL033C	155.079	81.238	41.276
YLR317W	108.484	101.739	198.389
YCR076C	134.567	115.066	79.204
YML012C-A	141.726	97.244	34.487
YKL138C-A	100.858	31.453	62.792
YDR067C	152.227	32.267	68.223
YDR376W	112.111	19.66	131.741
tR(UCU)M2	164.38	71.063	66.965
YMR033W	145.256	62.293	51.278
YKL194C	107.745	23.729	71.177
tR(UCU)M1	142.99	57.691	126.522
YFR023W	124.136	78.472	7.974
YNL127W	64.083	57.654	86.705
YDR089W	129.159	41.268	80.749
YKL014C	123.409	81.472	27.115
YLR237W	86.614	110.186	194.51
YPL182C	128.385	67.267	102.518
YLR280C	93.949	110.631	197.111
YJR040W	80.907	69.574	38.85
YPR119W	159.549	45.497	63.332
YJR015W	79.218	78.354	19.687
YHR051W	159.178	100.923	78.686
YKL176C	97.695	18.728	60.654
YKR029C	122.976	65.716	32.53
YDR249C	125.69	24.59	111.343
YKL036C	121.487	50.363	27.413
tF(GAA)F	118.255	100.104	22.025
YJL104W	65.405	71.272	67.025
YPR010C-A	143.127	84.752	30.613
YPL019C	140.77	85.337	32.721
YDL174C	106.594	14.568	81.377
YER091C	85.068	78.02	97.038
YMR194C-B	157.341	52.684	116.974
YMR194C-A	157.038	52.684	117.052
YDL103C	120.573	29.258	65.764
YJR008W	86.859	83.973	19.635
YDL203C	104.926	23.173	93.835
YLR087C	97.256	105.195	87.88
YLR215C	112.67	119.663	188.354
YML082W	152.926	76.867	79.176
YMR287C	123.31	58.894	120.926
YJL199C	45.797	52.303	88.171
YGL063C-A	85.897	114.551	92.529
YJL028W	94.615	86.671	31.013
snR19	77.908	51.419	84.193
snR18	112.956	108.444	7.482
YFR001W	119.878	102.006	26.101
YNL109W	60.01	64.717	88.577
YBR220C	123.446	90.457	131.009
YPL131W	141.094	65.962	102.3
YIL115C	94.214	97.311	90.069
snR11	157.341	52.684	116.974
snR10	75.678	115.147	96.18
snR13	97.487	17.059	119.139
YCR094W	149.425	120.267	82.199
YOL101C	76.873	39.817	59.847
snR14	90.442	118.914	27.849
YJL088W	57.587	76.494	57.383
YFR054C	117.804	59.674	20.341
YHR158C	145.33	107.447	86.57
YKL033W-A	123.344	54.353	26.756
YGL186C	77.23	81.084	121.903
YPR164W	142.49	29.037	77.188
YIL031W	105.21	123.68	55.3
YLR203C	103.925	124.888	185.763
YGR155W	109.504	112.478	135.928
YGL208W	83.594	82.166	120.721
YFR049W	115.072	66.734	24.675
YGR048W	109.235	132.483	93.226
tT(AGU)O2	101.513	76.132	22.674
YLR335W	118.178	98.474	193.478
tT(AGU)O1	74.087	40.467	60.309
YCRX20C	146.222	119.298	79.553
YCL036W	125.906	120.511	48.721
YOR020C	98.083	62.37	26.628
YBL028C	125.468	112.908	67.824
YGL131C	77.362	90.464	104.661
YIL164C	74.009	113.036	88.127
YJR088C	78.005	61.052	57.692
YDL221W	106.544	34.501	93.357
tS(GCU)F	121.57	84.517	12.774
YGR104C	116.888	113.541	116.708
YLR368W	107.454	104.308	198.441
YBR268W	120.236	92.57	143.181
YPR083W	150.344	51.628	70.476
YHR022C-A	142.391	99.617	53.183
YOR006C	105.283	89.303	21.328
YLR277C	93.294	114.251	195.179
YGL088W	75.678	115.147	96.18
YJR157W	69.893	44.147	59.075
YGR173W	107.364	106.234	141.825
YER084W-A	74.612	82.863	98.559
YOR028C	94.573	57.112	36.129
YDR282C	128.672	18.707	119.922
YDR009W	126.785	86.081	41.934
YOL009C	112.041	86.255	31.315
YOR132W	79.113	16.295	66.832
YAL002W	113.199	109.832	5.16
YJL095W	50.144	79.416	64.715
YHR018C	135.335	100.033	49.532
YDR408C	95.652	8.395	130.819
YHL048C-A	156.887	98.491	55.836
YBR126C	147.866	94.345	119.001
YOL149W	48.516	51.2	59.412
YDR300C	129.756	17.172	121.154
YGL202W	74.389	86.703	127.614
tT(UGU)G2	91.609	87.25	138.298
YHR195W	133.415	99.95	113.752
YKR035W-A	126.55	59.769	30.273
tT(UGU)G1	97.849	114.098	108.855
YKR090W	143.269	34.82	42.148
YMR220W	159.142	63.868	133.398
YPR187W	152.587	34.439	78.85
YEL018W	87.686	122.311	32.263
YOR108C-A	82.169	23.972	65.971
YOL097W-A	80.37	39.744	63.891
YFL012W-A	118.153	95.646	25.889
YDR432W	104.004	12.967	123.652
YGR195W	103.108	81.365	120.196
tK(CUU)I	106.811	120.787	51.431
YCL006C	130.274	125.856	26.854
YGL104C	62.028	99.193	101.49
YIL082W-A	107.739	97.084	83.187
YDR523C	100.589	8.484	111.006
YPL220W	135.061	53.549	129.123
YPL275W	151.715	83.051	121.363
tK(CUU)M	162.313	49.762	87.4
YBR237W	121.738	91.01	133.002
YOR268C	49.338	27.147	107.531
YPL002C	135.0	95.593	22.948
YBL046W	127.898	123.404	85.459
YGR017W	113.075	125.434	54.401
YDR031W	127.133	64.587	62.402
YOL005C	113.543	86.001	27.795
YOR213C	72.03	21.453	97.276
YEL050C	78.167	123.082	61.102
YHR036W	143.361	95.413	65.048
YOL072W	80.864	50.461	53.521
YHR131W-A	150.695	93.796	100.314
YGL159W	71.092	87.669	112.645
YGL224C	77.576	82.26	129.323
YBR206W	131.462	94.573	133.783
YIL017C	111.106	117.844	37.654
YNL268W	79.452	47.983	103.433
YDR535C	100.655	20.269	111.315
YOL123W	71.072	44.367	76.909
YDR132C	141.086	23.98	92.548
YML116W	126.871	67.412	83.581
YOR068C	87.285	39.884	51.394
YNR056C	62.357	90.356	47.972
YDR185C	144.464	19.124	104.461
YOR070C	86.856	37.668	50.251
YJL216C	57.379	61.523	79.997
YHR207C	135.803	111.713	107.759
YGR039W	106.757	126.272	87.195
YER141W	72.363	66.215	108.94
YKL213C	106.499	29.91	69.391
YNL220W	75.932	51.088	83.019
YGR031W	109.821	137.001	70.686
YGR060W	102.327	127.226	102.66
YLL029W	98.526	121.65	53.499
YCL064C	134.308	124.472	66.52
YML029W	143.449	82.249	47.377
YJL032W	93.618	84.543	34.214
YJR154W	72.119	44.428	61.737
YNL313C	63.693	19.574	104.206
YGR285C	94.07	95.328	147.268
YGL031C	91.419	110.642	66.148
YCR048W	136.046	105.8	82.151
YCR033W	132.506	108.047	73.742
YDL114W-A	123.298	21.759	67.557
YDR104C	138.697	20.57	78.234
YDR222W	129.739	20.922	111.912
YDR053W	160.111	46.051	69.7
YLR111W	95.386	124.045	99.839
YML034W	149.053	79.835	48.39
YBL039W-B	129.319	124.749	84.722
YLR042C	73.637	120.643	74.082
YLR144C	99.287	109.746	123.744
YEL072W	87.809	122.955	73.561
YKR059W	129.811	40.713	28.127
YIL152W	76.412	113.637	100.045
YPR058W	153.427	55.937	62.388
YDL020C	127.194	84.529	42.368
YBR032W	144.247	110.723	73.208
YML061C	164.387	75.767	68.006
YBR050C	143.289	107.324	93.867
YNL202W	81.053	49.004	69.024
YDL191W	104.011	17.068	88.787
YJL186W	40.172	45.174	79.784
YHR101C	148.02	82.824	96.95
YER163C	72.337	74.252	110.287
YPL268W	144.116	74.266	118.295
YER132C	63.187	78.689	111.137
YDR399W	98.846	5.945	129.953
YML016C	144.338	95.376	36.521
YOR388C	63.209	54.727	128.265
YLR133W	96.912	118.382	112.206
YDL017W	125.955	88.921	36.745
YBR192W	133.886	89.44	134.953
YOR348C	44.607	48.28	124.647
YLR438C-A	106.558	90.356	197.319
YOR235W	61.73	25.725	101.741
YGL110C	65.053	99.897	105.782
YDR179W-A	153.744	18.023	104.308
YGL263W	76.442	75.347	116.244
YKL183C-A	106.365	17.655	61.94
YJL077W-A	61.424	74.217	54.453
YMR242C	142.991	58.616	127.915
YGR282C	96.081	93.128	145.361
YOR236W	62.306	26.369	102.011
YPL183C	127.203	65.72	102.518
YDR166C	152.106	26.456	102.357
YPR118W	158.574	47.611	64.059
tG(GCC)C	138.282	119.634	46.147
tG(GCC)B	121.578	104.663	48.237
tG(GCC)E	77.955	122.962	59.978
YER158C	69.062	71.854	112.662
YJL005W	101.535	95.154	23.401
YJL050W	69.965	74.587	46.042
YDR170W-A	148.745	25.684	102.247
YKR063C	129.816	40.193	27.457
YHR056C	159.733	98.014	82.465
YJL105W	66.673	71.039	67.435
YDR248C	125.813	24.47	111.071
YJR016C	77.839	77.21	19.947
YDL202W	104.662	21.387	93.727
YDL100C	118.895	29.144	64.983
YGL055W	80.851	115.576	86.075
YNR022C	74.569	103.512	30.118
YBR080C	129.224	97.086	103.731
YLR216C	112.274	119.721	188.526
YMR017W	128.457	77.312	42.788
YGR063C	104.025	122.341	103.561
YKR033C	126.347	60.592	30.479
YER090W	83.016	78.7	97.616
YDR458C	97.461	21.596	123.013
YMR035W	146.532	60.163	51.606
YLR159W	92.38	126.227	164.592
YCR015C	138.059	119.879	45.45
YOR178C	78.474	27.966	93.683
YKR011C	121.875	81.153	28.062
YFL006W	118.729	102.571	20.052
YJL018W	92.319	89.627	20.532
YML005W	132.472	103.36	28.532
YGL185C	76.732	81.515	122.311
YLL033W	95.122	119.425	57.122
YMR151W	164.371	48.139	102.863
YNL215W	72.618	49.437	75.8
YBL070C	119.459	103.576	90.999
YGL027C	96.82	108.026	62.931
YOR165W	83.072	10.31	91.481
YCR080W	132.976	112.434	77.866
YDL086C-A	126.074	32.379	61.839
YPR150W	150.853	26.679	64.573
YPR005C	136.247	91.447	26.94
YNL044W	67.827	86.742	50.851
YGR044C	107.402	130.177	91.224
YDR169C-A	150.33	27.296	102.434
YDR200C	140.72	15.726	104.47
YPL050C	168.439	85.032	58.959
YDR255C	126.307	20.819	114.232
YFL002W-A	122.469	104.872	22.242
YOR130C	79.364	15.952	68.587
YPL083C	159.933	74.972	84.78
YNL011C	97.207	106.715	20.887
YDR357C	118.485	15.191	130.767
YCR030C	129.258	104.492	63.309
YHR070C-A	146.721	88.51	84.132
YJR021C	75.88	75.472	21.008
YLR274W	91.184	117.044	192.686
YGL098W	65.025	98.392	96.47
YJR156C	70.726	44.354	60.05
YGL089C	74.936	114.709	96.319
YOR007C	104.484	88.369	21.306
YJR143C	78.924	53.34	70.872
YCLX10C	124.377	124.635	37.725
YDL220C	106.752	34.304	92.897
YGR170W	108.867	106.732	143.07
YNL142W	60.94	54.721	83.135
YOL148C	48.416	50.477	59.228
YPR082C	150.965	51.137	70.074
YHR019C	136.99	100.149	50.255
YJR129C	90.833	68.045	74.478
YDR281C	128.004	19.639	118.772
YAL003W	112.956	108.444	7.482
tG(CCC)D	106.465	10.662	125.831
YDR008C	126.417	86.767	40.833
YGR138C	101.874	91.012	118.726
YBR174C	132.461	88.612	127.569
tG(CCC)O	79.003	18.611	73.7
YIL078W	107.566	101.31	82.933
YOR047C	89.413	51.129	45.802
YFL024C	126.854	101.534	26.054
tG(GCC)P1	136.429	89.567	29.477
tR(CCG)L	114.789	100.543	195.766
YLR047C	76.649	116.438	79.582
YAL061W	89.614	72.814	24.571
YDR095C	136.189	34.108	75.355
YJL127C	54.244	83.872	70.01
YIL130W	93.433	99.283	91.727
YOL160W	47.59	60.333	60.293
YBL092W	117.952	125.644	108.014
YFL053W	109.085	66.747	51.008
YDR368W	112.126	12.589	139.311
YJL158C	47.984	73.042	83.369
YMR299C	121.24	55.79	122.362
YKL156C-A	96.578	32.717	55.074
YHR132W-A	150.951	93.376	101.025
YDR375C	111.801	19.072	132.356
YKL140W	99.84	29.636	60.857
YBR149W	131.679	85.189	121.25
YNL179C	80.976	54.405	95.124
YDR088C	128.369	41.439	81.656
YCR020C-A	137.403	113.105	54.844
YKL042W	115.222	47.046	27.736
YNL066W	67.091	84.989	73.552
YPL112C	162.909	61.07	105.85
YPL030W	153.332	80.503	36.242
YKL013C	122.347	83.499	28.36
YLR316C	108.484	101.739	198.389
YHR037W	144.696	96.451	65.607
YFR022W	123.384	80.636	8.919
YNL124W	70.429	60.865	87.017
YGL225W	77.316	82.359	130.005
YIL016W	111.698	116.589	36.516
YAR023C	95.53	112.526	4.822
YBR209W	127.148	96.941	134.897
YOR325W	59.368	32.022	121.472
YDR534C	100.793	18.594	109.649
YOL028C	97.086	62.579	34.445
YNR057C	62.465	90.693	48.561
YDR186C	142.811	19.837	104.465
YMR324C	126.084	52.832	129.849
YML117W	127.956	66.546	83.272
YCR018C-A	138.191	115.172	52.608
YDR129C	140.013	26.458	90.838
tT(UGU)H	132.314	90.226	105.518
tT(UGU)P	160.437	53.419	75.16
YOR069W	87.211	39.151	51.02
YGR038W	108.243	130.702	80.017
YKR001C	124.096	92.792	19.342
YOL122C	71.545	43.294	76.391
YFL029C	130.174	97.509	31.959
YNL223W	77.96	51.383	83.693
YBR227C	122.41	84.924	126.163
snR7-S	98.43	81.856	137.374
YLR378C	101.162	103.008	199.5
YHR157W	145.916	105.819	88.007
YPL130W	141.922	65.747	102.552
YML124C	126.379	65.292	82.425
YDR474C	96.711	13.531	118.189
YGR027W-A	111.499	133.342	62.351
YGR027W-B	111.218	134.344	63.808
tH(GUG)H	147.099	102.251	43.566
YOL100W	77.545	38.944	60.978
YGR270W	87.613	94.956	141.549
YHR064C	154.557	92.703	84.767
YLR442C	108.83	92.024	197.276
